Fecha;Localidad;Temperatura
2017-01-11 22:00:00;València/Valencia-Aldaia;8,0
2017-01-11 22:00:00;València/Valencia-Manises;8,0
2017-01-11 22:00:00;València/Valencia-Paterna;9,0
2017-01-11 22:00:00;València/Valencia-Quart de Poblet;8,0
2017-01-11 22:00:00;Valladolid-Arroyo de la Encomienda;7,0
2017-01-11 22:00:00;Valladolid-Cistérniga;5,0
2017-01-11 22:00:00;Valladolid-Valladolid;7,0
2017-01-11 22:00:00;Valladolid-Zaratán;7,0
2017-01-11 22:00:00;Zaragoza-Zaragoza;10,0
2017-01-11 23:00:00;A Coruña-Cambre;9,0
2017-01-11 23:00:00;A Coruña-Culleredo;10,0
2017-01-11 23:00:00;Albacete-Albacete;6,0
2017-01-11 23:00:00;Albacete-Chinchilla de Monte-Aragón;5,0
2017-01-11 23:00:00;Badajoz-Badajoz;8,0
2017-01-11 23:00:00;Badajoz-Pueblonuevo del Guadiana;7,0
2017-01-11 23:00:00;Badajoz-Talavera la Real;7,0
2017-01-11 23:00:00;Barcelona-Sant Climent de Llobregat;11,0
2017-01-11 23:00:00;Barcelona-Viladecans;11,0
2017-01-11 23:00:00;Cantabria-Camargo;12,0
2017-01-11 23:00:00;Cantabria-Santa Cruz de Bezana;12,0
2017-01-11 23:00:00;Córdoba-Córdoba;4,0
2017-01-11 23:00:00;Córdoba-Palma del Río;6,0
2017-01-11 23:00:00;Madrid-Alcobendas;7,0
2017-01-11 23:00:00;Madrid-Coslada;6,0
2017-01-11 23:00:00;Madrid-Madrid;9,0
2017-01-11 23:00:00;Madrid-Torrejón de Ardoz;4,0
2017-01-11 23:00:00;Málaga-Alhaurín de la Torre;13,0
2017-01-11 23:00:00;Málaga-Cártama;11,0
2017-01-11 23:00:00;Málaga-Málaga;14,0
2017-01-11 23:00:00;València/Valencia-Aldaia;8,0
2017-01-11 23:00:00;València/Valencia-Manises;8,0
2017-01-11 23:00:00;València/Valencia-Paterna;8,0
2017-01-11 23:00:00;València/Valencia-Quart de Poblet;8,0
2017-01-11 23:00:00;Valladolid-Arroyo de la Encomienda;4,0
2017-01-11 23:00:00;Valladolid-Cistérniga;3,0
2017-01-11 23:00:00;Valladolid-Valladolid;4,0
2017-01-11 23:00:00;Valladolid-Zaratán;4,0
2017-01-11 23:00:00;Zaragoza-Zaragoza;11,0
2017-01-12 00:00:00;A Coruña-Cambre;9,0
2017-01-12 00:00:00;A Coruña-Culleredo;9,0
2017-01-12 00:00:00;Albacete-Albacete;5,0
2017-01-12 00:00:00;Albacete-Chinchilla de Monte-Aragón;4,0
2017-01-12 00:00:00;Badajoz-Badajoz;7,0
2017-01-12 00:00:00;Badajoz-Pueblonuevo del Guadiana;8,0
2017-01-12 00:00:00;Badajoz-Talavera la Real;7,0
2017-01-12 00:00:00;Barcelona-Sant Climent de Llobregat;11,0
2017-01-12 00:00:00;Barcelona-Viladecans;11,0
2017-01-12 00:00:00;Cantabria-Camargo;12,0
2017-01-12 00:00:00;Cantabria-Santa Cruz de Bezana;12,0
2017-01-12 00:00:00;Córdoba-Córdoba;5,0
2017-01-12 00:00:00;Córdoba-Palma del Río;6,0
2017-01-12 00:00:00;Madrid-Alcobendas;6,0
2017-01-12 00:00:00;Madrid-Coslada;5,0
2017-01-12 00:00:00;Madrid-Madrid;8,0
2017-01-12 00:00:00;Madrid-Torrejón de Ardoz;4,0
2017-01-12 00:00:00;Málaga-Alhaurín de la Torre;13,0
2017-01-12 00:00:00;Málaga-Cártama;12,0
2017-01-12 00:00:00;Málaga-Málaga;14,0
2017-01-12 00:00:00;València/Valencia-Aldaia;7,0
2017-01-12 00:00:00;València/Valencia-Manises;7,0
2017-01-12 00:00:00;València/Valencia-Paterna;7,0
2017-01-12 00:00:00;València/Valencia-Quart de Poblet;7,0
2017-01-12 00:00:00;Valladolid-Arroyo de la Encomienda;4,0
2017-01-12 00:00:00;Valladolid-Cistérniga;3,0
2017-01-12 00:00:00;Valladolid-Valladolid;4,0
2017-01-12 00:00:00;Valladolid-Zaratán;4,0
2017-01-12 00:00:00;Zaragoza-Zaragoza;11,0
2017-01-12 01:00:00;A Coruña-Cambre;7,0
2017-01-12 01:00:00;A Coruña-Culleredo;8,0
2017-01-12 01:00:00;Albacete-Albacete;5,0
2017-01-12 01:00:00;Albacete-Chinchilla de Monte-Aragón;5,0
2017-01-12 01:00:00;Badajoz-Badajoz;8,0
2017-01-12 01:00:00;Badajoz-Pueblonuevo del Guadiana;6,0
2017-01-12 01:00:00;Badajoz-Talavera la Real;7,0
2017-01-12 01:00:00;Barcelona-Sant Climent de Llobregat;10,0
2017-01-12 01:00:00;Barcelona-Viladecans;10,0
2017-01-12 01:00:00;Cantabria-Camargo;12,0
2017-01-12 01:00:00;Cantabria-Santa Cruz de Bezana;12,0
2017-01-12 01:00:00;Córdoba-Córdoba;6,0
2017-01-12 01:00:00;Córdoba-Palma del Río;6,0
2017-01-12 01:00:00;Madrid-Alcobendas;4,0
2017-01-12 01:00:00;Madrid-Coslada;6,0
2017-01-12 01:00:00;Madrid-Madrid;7,0
2017-01-12 01:00:00;Madrid-Torrejón de Ardoz;6,0
2017-01-12 01:00:00;Málaga-Alhaurín de la Torre;13,0
2017-01-12 01:00:00;Málaga-Cártama;10,0
2017-01-12 01:00:00;Málaga-Málaga;14,0
2017-01-12 01:00:00;València/Valencia-Aldaia;7,0
2017-01-12 01:00:00;València/Valencia-Manises;7,0
2017-01-12 01:00:00;València/Valencia-Paterna;7,0
2017-01-12 01:00:00;València/Valencia-Quart de Poblet;7,0
2017-01-12 01:00:00;Valladolid-Arroyo de la Encomienda;5,0
2017-01-12 01:00:00;Valladolid-Cistérniga;4,0
2017-01-12 01:00:00;Valladolid-Valladolid;5,0
2017-01-12 01:00:00;Valladolid-Zaratán;4,0
2017-01-12 01:00:00;Zaragoza-Zaragoza;11,0
2017-01-12 02:00:00;A Coruña-Cambre;7,0
2017-01-12 02:00:00;A Coruña-Culleredo;7,0
2017-01-12 02:00:00;Albacete-Albacete;4,0
2017-01-12 02:00:00;Albacete-Chinchilla de Monte-Aragón;4,0
2017-01-12 02:00:00;Badajoz-Badajoz;5,0
2017-01-12 02:00:00;Badajoz-Pueblonuevo del Guadiana;5,0
2017-01-12 02:00:00;Badajoz-Talavera la Real;4,0
2017-01-12 02:00:00;Barcelona-Sant Climent de Llobregat;9,0
2017-01-12 02:00:00;Barcelona-Viladecans;9,0
2017-01-12 02:00:00;Cantabria-Camargo;11,0
2017-01-12 02:00:00;Cantabria-Santa Cruz de Bezana;11,0
2017-01-12 02:00:00;Córdoba-Córdoba;5,0
2017-01-12 02:00:00;Córdoba-Palma del Río;5,0
2017-01-12 02:00:00;Madrid-Alcobendas;3,0
2017-01-12 02:00:00;Madrid-Coslada;5,0
2017-01-12 02:00:00;Madrid-Madrid;6,0
2017-01-12 02:00:00;Madrid-Torrejón de Ardoz;3,0
2017-01-12 02:00:00;Málaga-Alhaurín de la Torre;12,0
2017-01-12 02:00:00;Málaga-Cártama;10,0
2017-01-12 02:00:00;Málaga-Málaga;14,0
2017-01-12 02:00:00;València/Valencia-Aldaia;7,0
2017-01-12 02:00:00;València/Valencia-Manises;7,0
2017-01-12 02:00:00;València/Valencia-Paterna;7,0
2017-01-12 02:00:00;València/Valencia-Quart de Poblet;7,0
2017-01-12 02:00:00;Valladolid-Arroyo de la Encomienda;4,0
2017-01-12 02:00:00;Valladolid-Cistérniga;3,0
2017-01-12 02:00:00;Valladolid-Valladolid;4,0
2017-01-12 02:00:00;Valladolid-Zaratán;3,0
2017-01-12 02:00:00;Zaragoza-Zaragoza;11,0
2017-01-12 03:00:00;A Coruña-Cambre;6,0
2017-01-12 03:00:00;A Coruña-Culleredo;7,0
2017-01-12 03:00:00;Albacete-Albacete;3,0
2017-01-12 03:00:00;Albacete-Chinchilla de Monte-Aragón;3,0
2017-01-12 03:00:00;Badajoz-Badajoz;6,0
2017-01-12 03:00:00;Badajoz-Pueblonuevo del Guadiana;5,0
2017-01-12 03:00:00;Badajoz-Talavera la Real;5,0
2017-01-12 03:00:00;Barcelona-Sant Climent de Llobregat;7,0
2017-01-12 03:00:00;Barcelona-Viladecans;7,0
2017-01-12 03:00:00;Cantabria-Camargo;11,0
2017-01-12 03:00:00;Cantabria-Santa Cruz de Bezana;11,0
2017-01-12 03:00:00;Córdoba-Córdoba;3,0
2017-01-12 03:00:00;Córdoba-Palma del Río;5,0
2017-01-12 03:00:00;Madrid-Alcobendas;2,0
2017-01-12 03:00:00;Madrid-Coslada;3,0
2017-01-12 03:00:00;Madrid-Madrid;5,0
2017-01-12 03:00:00;Madrid-Torrejón de Ardoz;3,0
2017-01-12 03:00:00;Málaga-Alhaurín de la Torre;12,0
2017-01-12 03:00:00;Málaga-Cártama;10,0
2017-01-12 03:00:00;Málaga-Málaga;13,0
2017-01-12 03:00:00;València/Valencia-Aldaia;8,0
2017-01-12 03:00:00;València/Valencia-Manises;8,0
2017-01-12 03:00:00;València/Valencia-Paterna;8,0
2017-01-12 03:00:00;València/Valencia-Quart de Poblet;8,0
2017-01-12 03:00:00;Valladolid-Arroyo de la Encomienda;3,0
2017-01-12 03:00:00;Valladolid-Cistérniga;2,0
2017-01-12 03:00:00;Valladolid-Valladolid;3,0
2017-01-12 03:00:00;Valladolid-Zaratán;3,0
2017-01-12 03:00:00;Zaragoza-Zaragoza;11,0
2017-01-12 04:00:00;A Coruña-Cambre;6,0
2017-01-12 04:00:00;A Coruña-Culleredo;6,0
2017-01-12 04:00:00;Albacete-Albacete;2,0
2017-01-12 04:00:00;Albacete-Chinchilla de Monte-Aragón;2,0
2017-01-12 04:00:00;Badajoz-Badajoz;4,0
2017-01-12 04:00:00;Badajoz-Pueblonuevo del Guadiana;5,0
2017-01-12 04:00:00;Badajoz-Talavera la Real;6,0
2017-01-12 04:00:00;Barcelona-Sant Climent de Llobregat;7,0
2017-01-12 04:00:00;Barcelona-Viladecans;7,0
2017-01-12 04:00:00;Cantabria-Camargo;11,0
2017-01-12 04:00:00;Cantabria-Santa Cruz de Bezana;11,0
2017-01-12 04:00:00;Córdoba-Córdoba;3,0
2017-01-12 04:00:00;Córdoba-Palma del Río;4,0
2017-01-12 04:00:00;Madrid-Alcobendas;3,0
2017-01-12 04:00:00;Madrid-Coslada;4,0
2017-01-12 04:00:00;Madrid-Madrid;4,0
2017-01-12 04:00:00;Madrid-Torrejón de Ardoz;3,0
2017-01-12 04:00:00;Málaga-Alhaurín de la Torre;12,0
2017-01-12 04:00:00;Málaga-Cártama;11,0
2017-01-12 04:00:00;Málaga-Málaga;13,0
2017-01-12 04:00:00;València/Valencia-Aldaia;8,0
2017-01-12 04:00:00;València/Valencia-Manises;8,0
2017-01-12 04:00:00;València/Valencia-Paterna;8,0
2017-01-12 04:00:00;València/Valencia-Quart de Poblet;8,0
2017-01-12 04:00:00;Valladolid-Arroyo de la Encomienda;4,0
2017-01-12 04:00:00;Valladolid-Cistérniga;3,0
2017-01-12 04:00:00;Valladolid-Valladolid;4,0
2017-01-12 04:00:00;Valladolid-Zaratán;4,0
2017-01-12 04:00:00;Zaragoza-Zaragoza;10,0
2017-01-12 05:00:00;A Coruña-Cambre;6,0
2017-01-12 05:00:00;A Coruña-Culleredo;7,0
2017-01-12 05:00:00;Albacete-Albacete;1,0
2017-01-12 05:00:00;Albacete-Chinchilla de Monte-Aragón;2,0
2017-01-12 05:00:00;Badajoz-Badajoz;3,0
2017-01-12 05:00:00;Badajoz-Pueblonuevo del Guadiana;5,0
2017-01-12 05:00:00;Badajoz-Talavera la Real;3,0
2017-01-12 05:00:00;Barcelona-Sant Climent de Llobregat;7,0
2017-01-12 05:00:00;Barcelona-Viladecans;7,0
2017-01-12 05:00:00;Cantabria-Camargo;10,0
2017-01-12 05:00:00;Cantabria-Santa Cruz de Bezana;10,0
2017-01-12 05:00:00;Córdoba-Córdoba;3,0
2017-01-12 05:00:00;Córdoba-Palma del Río;4,0
2017-01-12 05:00:00;Madrid-Alcobendas;2,0
2017-01-12 05:00:00;Madrid-Coslada;3,0
2017-01-12 05:00:00;Madrid-Madrid;4,0
2017-01-12 05:00:00;Madrid-Torrejón de Ardoz;3,0
2017-01-12 05:00:00;Málaga-Alhaurín de la Torre;11,0
2017-01-12 05:00:00;Málaga-Cártama;10,0
2017-01-12 05:00:00;Málaga-Málaga;13,0
2017-01-12 05:00:00;València/Valencia-Aldaia;7,0
2017-01-12 05:00:00;València/Valencia-Manises;7,0
2017-01-12 05:00:00;València/Valencia-Paterna;7,0
2017-01-12 05:00:00;València/Valencia-Quart de Poblet;7,0
2017-01-12 05:00:00;Valladolid-Arroyo de la Encomienda;3,0
2017-01-12 05:00:00;Valladolid-Cistérniga;2,0
2017-01-12 05:00:00;Valladolid-Valladolid;3,0
2017-01-12 05:00:00;Valladolid-Zaratán;3,0
2017-01-12 05:00:00;Zaragoza-Zaragoza;10,0
2017-01-12 06:00:00;A Coruña-Cambre;6,0
2017-01-12 06:00:00;A Coruña-Culleredo;7,0
2017-01-12 06:00:00;Albacete-Albacete;2,0
2017-01-12 06:00:00;Albacete-Chinchilla de Monte-Aragón;3,0
2017-01-12 06:00:00;Badajoz-Badajoz;4,0
2017-01-12 06:00:00;Badajoz-Pueblonuevo del Guadiana;4,0
2017-01-12 06:00:00;Badajoz-Talavera la Real;4,0
2017-01-12 06:00:00;Barcelona-Sant Climent de Llobregat;7,0
2017-01-12 06:00:00;Barcelona-Viladecans;7,0
2017-01-12 06:00:00;Cantabria-Camargo;10,0
2017-01-12 06:00:00;Cantabria-Santa Cruz de Bezana;10,0
2017-01-12 06:00:00;Córdoba-Córdoba;3,0
2017-01-12 06:00:00;Córdoba-Palma del Río;3,0
2017-01-12 06:00:00;Madrid-Alcobendas;2,0
2017-01-12 06:00:00;Madrid-Coslada;2,0
2017-01-12 06:00:00;Madrid-Madrid;3,0
2017-01-12 06:00:00;Madrid-Torrejón de Ardoz;2,0
2017-01-12 06:00:00;Málaga-Alhaurín de la Torre;11,0
2017-01-12 06:00:00;Málaga-Cártama;9,0
2017-01-12 06:00:00;Málaga-Málaga;12,0
2017-01-12 06:00:00;València/Valencia-Aldaia;7,0
2017-01-12 06:00:00;València/Valencia-Manises;7,0
2017-01-12 06:00:00;València/Valencia-Paterna;6,0
2017-01-12 06:00:00;València/Valencia-Quart de Poblet;7,0
2017-01-12 06:00:00;Valladolid-Arroyo de la Encomienda;2,0
2017-01-12 06:00:00;Valladolid-Cistérniga;2,0
2017-01-12 06:00:00;Valladolid-Valladolid;3,0
2017-01-12 06:00:00;Valladolid-Zaratán;2,0
2017-01-12 06:00:00;Zaragoza-Zaragoza;9,0
2017-01-12 07:00:00;A Coruña-Cambre;7,0
2017-01-12 07:00:00;A Coruña-Culleredo;7,0
2017-01-12 07:00:00;Albacete-Albacete;3,0
2017-01-12 07:00:00;Albacete-Chinchilla de Monte-Aragón;2,0
2017-01-12 07:00:00;Badajoz-Badajoz;4,0
2017-01-12 07:00:00;Badajoz-Pueblonuevo del Guadiana;4,0
2017-01-12 07:00:00;Badajoz-Talavera la Real;4,0
2017-01-12 07:00:00;Barcelona-Sant Climent de Llobregat;7,0
2017-01-12 07:00:00;Barcelona-Viladecans;7,0
2017-01-12 07:00:00;Cantabria-Camargo;10,0
2017-01-12 07:00:00;Cantabria-Santa Cruz de Bezana;10,0
2017-01-12 07:00:00;Córdoba-Córdoba;2,0
2017-01-12 07:00:00;Córdoba-Palma del Río;3,0
2017-01-12 07:00:00;Madrid-Alcobendas;1,0
2017-01-12 07:00:00;Madrid-Coslada;1,0
2017-01-12 07:00:00;Madrid-Madrid;3,0
2017-01-12 07:00:00;Madrid-Torrejón de Ardoz;1,0
2017-01-12 07:00:00;Málaga-Alhaurín de la Torre;9,0
2017-01-12 07:00:00;Málaga-Cártama;8,0
2017-01-12 07:00:00;Málaga-Málaga;10,0
2017-01-12 07:00:00;València/Valencia-Aldaia;8,0
2017-01-12 07:00:00;València/Valencia-Manises;8,0
2017-01-12 07:00:00;València/Valencia-Paterna;7,0
2017-01-12 07:00:00;València/Valencia-Quart de Poblet;8,0
2017-01-12 07:00:00;Valladolid-Arroyo de la Encomienda;2,0
2017-01-12 07:00:00;Valladolid-Cistérniga;2,0
2017-01-12 07:00:00;Valladolid-Valladolid;3,0
2017-01-12 07:00:00;Valladolid-Zaratán;2,0
2017-01-12 07:00:00;Zaragoza-Zaragoza;8,0
2017-01-12 08:00:00;A Coruña-Cambre;7,0
2017-01-12 08:00:00;A Coruña-Culleredo;8,0
2017-01-12 08:00:00;Albacete-Albacete;4,0
2017-01-12 08:00:00;Albacete-Chinchilla de Monte-Aragón;3,0
2017-01-12 08:00:00;Badajoz-Badajoz;6,0
2017-01-12 08:00:00;Badajoz-Pueblonuevo del Guadiana;5,0
2017-01-12 08:00:00;Badajoz-Talavera la Real;5,0
2017-01-12 08:00:00;Barcelona-Sant Climent de Llobregat;8,0
2017-01-12 08:00:00;Barcelona-Viladecans;8,0
2017-01-12 08:00:00;Cantabria-Camargo;9,0
2017-01-12 08:00:00;Cantabria-Santa Cruz de Bezana;9,0
2017-01-12 08:00:00;Córdoba-Córdoba;4,0
2017-01-12 08:00:00;Córdoba-Palma del Río;4,0
2017-01-12 08:00:00;Madrid-Alcobendas;2,0
2017-01-12 08:00:00;Madrid-Coslada;2,0
2017-01-12 08:00:00;Madrid-Madrid;4,0
2017-01-12 08:00:00;Madrid-Torrejón de Ardoz;2,0
2017-01-12 08:00:00;Málaga-Alhaurín de la Torre;10,0
2017-01-12 08:00:00;Málaga-Cártama;9,0
2017-01-12 08:00:00;Málaga-Málaga;12,0
2017-01-12 08:00:00;València/Valencia-Aldaia;9,0
2017-01-12 08:00:00;València/Valencia-Manises;9,0
2017-01-12 08:00:00;València/Valencia-Paterna;8,0
2017-01-12 08:00:00;València/Valencia-Quart de Poblet;9,0
2017-01-12 08:00:00;Valladolid-Arroyo de la Encomienda;2,0
2017-01-12 08:00:00;Valladolid-Cistérniga;2,0
2017-01-12 08:00:00;Valladolid-Valladolid;3,0
2017-01-12 08:00:00;Valladolid-Zaratán;2,0
2017-01-12 08:00:00;Zaragoza-Zaragoza;8,0
2017-01-12 09:00:00;A Coruña-Cambre;7,0
2017-01-12 09:00:00;A Coruña-Culleredo;8,0
2017-01-12 09:00:00;Albacete-Albacete;5,0
2017-01-12 09:00:00;Albacete-Chinchilla de Monte-Aragón;5,0
2017-01-12 09:00:00;Badajoz-Badajoz;7,0
2017-01-12 09:00:00;Badajoz-Pueblonuevo del Guadiana;6,0
2017-01-12 09:00:00;Badajoz-Talavera la Real;7,0
2017-01-12 09:00:00;Barcelona-Sant Climent de Llobregat;9,0
2017-01-12 09:00:00;Barcelona-Viladecans;9,0
2017-01-12 09:00:00;Cantabria-Camargo;10,0
2017-01-12 09:00:00;Cantabria-Santa Cruz de Bezana;10,0
2017-01-12 09:00:00;Córdoba-Córdoba;6,0
2017-01-12 09:00:00;Córdoba-Palma del Río;6,0
2017-01-12 09:00:00;Madrid-Alcobendas;3,0
2017-01-12 09:00:00;Madrid-Coslada;3,0
2017-01-12 09:00:00;Madrid-Madrid;5,0
2017-01-12 09:00:00;Madrid-Torrejón de Ardoz;4,0
2017-01-12 09:00:00;Málaga-Alhaurín de la Torre;12,0
2017-01-12 09:00:00;Málaga-Cártama;11,0
2017-01-12 09:00:00;Málaga-Málaga;13,0
2017-01-12 09:00:00;València/Valencia-Aldaia;10,0
2017-01-12 09:00:00;València/Valencia-Manises;10,0
2017-01-12 09:00:00;València/Valencia-Paterna;10,0
2017-01-12 09:00:00;València/Valencia-Quart de Poblet;10,0
2017-01-12 09:00:00;Valladolid-Arroyo de la Encomienda;2,0
2017-01-12 09:00:00;Valladolid-Cistérniga;2,0
2017-01-12 09:00:00;Valladolid-Valladolid;3,0
2017-01-12 09:00:00;Valladolid-Zaratán;2,0
2017-01-12 09:00:00;Zaragoza-Zaragoza;9,0
2017-01-12 10:00:00;A Coruña-Cambre;9,0
2017-01-12 10:00:00;A Coruña-Culleredo;9,0
2017-01-12 10:00:00;Albacete-Albacete;8,0
2017-01-12 10:00:00;Albacete-Chinchilla de Monte-Aragón;7,0
2017-01-12 10:00:00;Badajoz-Badajoz;10,0
2017-01-12 10:00:00;Badajoz-Pueblonuevo del Guadiana;9,0
2017-01-12 10:00:00;Badajoz-Talavera la Real;10,0
2017-01-12 10:00:00;Barcelona-Sant Climent de Llobregat;10,0
2017-01-12 10:00:00;Barcelona-Viladecans;10,0
2017-01-12 10:00:00;Cantabria-Camargo;11,0
2017-01-12 10:00:00;Cantabria-Santa Cruz de Bezana;11,0
2017-01-12 10:00:00;Córdoba-Córdoba;8,0
2017-01-12 10:00:00;Córdoba-Palma del Río;8,0
2017-01-12 10:00:00;Madrid-Alcobendas;6,0
2017-01-12 10:00:00;Madrid-Coslada;6,0
2017-01-12 10:00:00;Madrid-Madrid;7,0
2017-01-12 10:00:00;Madrid-Torrejón de Ardoz;6,0
2017-01-12 10:00:00;Málaga-Alhaurín de la Torre;13,0
2017-01-12 10:00:00;Málaga-Cártama;13,0
2017-01-12 10:00:00;Málaga-Málaga;14,0
2017-01-12 10:00:00;València/Valencia-Aldaia;12,0
2017-01-12 10:00:00;València/Valencia-Manises;12,0
2017-01-12 10:00:00;València/Valencia-Paterna;13,0
2017-01-12 10:00:00;València/Valencia-Quart de Poblet;12,0
2017-01-12 10:00:00;Valladolid-Arroyo de la Encomienda;4,0
2017-01-12 10:00:00;Valladolid-Cistérniga;4,0
2017-01-12 10:00:00;Valladolid-Valladolid;4,0
2017-01-12 10:00:00;Valladolid-Zaratán;4,0
2017-01-12 10:00:00;Zaragoza-Zaragoza;11,0
2017-01-12 11:00:00;A Coruña-Cambre;11,0
2017-01-12 11:00:00;A Coruña-Culleredo;11,0
2017-01-12 11:00:00;Albacete-Albacete;11,0
2017-01-12 11:00:00;Albacete-Chinchilla de Monte-Aragón;10,0
2017-01-12 11:00:00;Badajoz-Badajoz;13,0
2017-01-12 11:00:00;Badajoz-Pueblonuevo del Guadiana;12,0
2017-01-12 11:00:00;Badajoz-Talavera la Real;13,0
2017-01-12 11:00:00;Barcelona-Sant Climent de Llobregat;12,0
2017-01-12 11:00:00;Barcelona-Viladecans;12,0
2017-01-12 11:00:00;Cantabria-Camargo;12,0
2017-01-12 11:00:00;Cantabria-Santa Cruz de Bezana;12,0
2017-01-12 11:00:00;Córdoba-Córdoba;11,0
2017-01-12 11:00:00;Córdoba-Palma del Río;11,0
2017-01-12 11:00:00;Madrid-Alcobendas;8,0
2017-01-12 11:00:00;Madrid-Coslada;8,0
2017-01-12 11:00:00;Madrid-Madrid;9,0
2017-01-12 11:00:00;Madrid-Torrejón de Ardoz;8,0
2017-01-12 11:00:00;Málaga-Alhaurín de la Torre;15,0
2017-01-12 11:00:00;Málaga-Cártama;14,0
2017-01-12 11:00:00;Málaga-Málaga;15,0
2017-01-12 11:00:00;València/Valencia-Aldaia;15,0
2017-01-12 11:00:00;València/Valencia-Manises;15,0
2017-01-12 11:00:00;València/Valencia-Paterna;15,0
2017-01-12 11:00:00;València/Valencia-Quart de Poblet;15,0
2017-01-12 11:00:00;Valladolid-Arroyo de la Encomienda;6,0
2017-01-12 11:00:00;Valladolid-Cistérniga;6,0
2017-01-12 11:00:00;Valladolid-Valladolid;6,0
2017-01-12 11:00:00;Valladolid-Zaratán;5,0
2017-01-12 11:00:00;Zaragoza-Zaragoza;13,0
2017-01-12 12:00:00;A Coruña-Cambre;12,0
2017-01-12 12:00:00;A Coruña-Culleredo;12,0
2017-01-12 12:00:00;Albacete-Albacete;14,0
2017-01-12 12:00:00;Albacete-Chinchilla de Monte-Aragón;12,0
2017-01-12 12:00:00;Badajoz-Badajoz;16,0
2017-01-12 12:00:00;Badajoz-Pueblonuevo del Guadiana;15,0
2017-01-12 12:00:00;Badajoz-Talavera la Real;16,0
2017-01-12 12:00:00;Barcelona-Sant Climent de Llobregat;14,0
2017-01-12 12:00:00;Barcelona-Viladecans;14,0
2017-01-12 12:00:00;Cantabria-Camargo;13,0
2017-01-12 12:00:00;Cantabria-Santa Cruz de Bezana;13,0
2017-01-12 12:00:00;Córdoba-Córdoba;14,0
2017-01-12 12:00:00;Córdoba-Palma del Río;14,0
2017-01-12 12:00:00;Madrid-Alcobendas;11,0
2017-01-12 12:00:00;Madrid-Coslada;10,0
2017-01-12 12:00:00;Madrid-Madrid;11,0
2017-01-12 12:00:00;Madrid-Torrejón de Ardoz;10,0
2017-01-12 12:00:00;Málaga-Alhaurín de la Torre;17,0
2017-01-12 12:00:00;Málaga-Cártama;16,0
2017-01-12 12:00:00;Málaga-Málaga;16,0
2017-01-12 12:00:00;València/Valencia-Aldaia;18,0
2017-01-12 12:00:00;València/Valencia-Manises;18,0
2017-01-12 12:00:00;València/Valencia-Paterna;18,0
2017-01-12 12:00:00;València/Valencia-Quart de Poblet;18,0
2017-01-12 12:00:00;Valladolid-Arroyo de la Encomienda;8,0
2017-01-12 12:00:00;Valladolid-Cistérniga;8,0
2017-01-12 12:00:00;Valladolid-Valladolid;7,0
2017-01-12 12:00:00;Valladolid-Zaratán;7,0
2017-01-12 12:00:00;Zaragoza-Zaragoza;15,0
2017-01-12 13:00:00;A Coruña-Cambre;13,0
2017-01-12 13:00:00;A Coruña-Culleredo;13,0
2017-01-12 13:00:00;Albacete-Albacete;15,0
2017-01-12 13:00:00;Albacete-Chinchilla de Monte-Aragón;13,0
2017-01-12 13:00:00;Badajoz-Badajoz;17,0
2017-01-12 13:00:00;Badajoz-Pueblonuevo del Guadiana;17,0
2017-01-12 13:00:00;Badajoz-Talavera la Real;17,0
2017-01-12 13:00:00;Barcelona-Sant Climent de Llobregat;15,0
2017-01-12 13:00:00;Barcelona-Viladecans;15,0
2017-01-12 13:00:00;Cantabria-Camargo;13,0
2017-01-12 13:00:00;Cantabria-Santa Cruz de Bezana;13,0
2017-01-12 13:00:00;Córdoba-Córdoba;15,0
2017-01-12 13:00:00;Córdoba-Palma del Río;15,0
2017-01-12 13:00:00;Madrid-Alcobendas;13,0
2017-01-12 13:00:00;Madrid-Coslada;12,0
2017-01-12 13:00:00;Madrid-Madrid;13,0
2017-01-12 13:00:00;Madrid-Torrejón de Ardoz;13,0
2017-01-12 13:00:00;Málaga-Alhaurín de la Torre;17,0
2017-01-12 13:00:00;Málaga-Cártama;17,0
2017-01-12 13:00:00;Málaga-Málaga;17,0
2017-01-12 13:00:00;València/Valencia-Aldaia;19,0
2017-01-12 13:00:00;València/Valencia-Manises;19,0
2017-01-12 13:00:00;València/Valencia-Paterna;20,0
2017-01-12 13:00:00;València/Valencia-Quart de Poblet;19,0
2017-01-12 13:00:00;Valladolid-Arroyo de la Encomienda;11,0
2017-01-12 13:00:00;Valladolid-Cistérniga;10,0
2017-01-12 13:00:00;Valladolid-Valladolid;9,0
2017-01-12 13:00:00;Valladolid-Zaratán;9,0
2017-01-12 13:00:00;Zaragoza-Zaragoza;16,0
2017-01-12 14:00:00;A Coruña-Cambre;14,0
2017-01-12 14:00:00;A Coruña-Culleredo;14,0
2017-01-12 14:00:00;Albacete-Albacete;16,0
2017-01-12 14:00:00;Albacete-Chinchilla de Monte-Aragón;14,0
2017-01-12 14:00:00;Badajoz-Badajoz;18,0
2017-01-12 14:00:00;Badajoz-Pueblonuevo del Guadiana;18,0
2017-01-12 14:00:00;Badajoz-Talavera la Real;17,0
2017-01-12 14:00:00;Barcelona-Sant Climent de Llobregat;16,0
2017-01-12 14:00:00;Barcelona-Viladecans;16,0
2017-01-12 14:00:00;Cantabria-Camargo;14,0
2017-01-12 14:00:00;Cantabria-Santa Cruz de Bezana;14,0
2017-01-12 14:00:00;Córdoba-Córdoba;16,0
