,Provincia,Fecha,Temperatura,Comunidad,Zona
2993,Valladolid,2017-01-17 18:00:00,1.25,Castilla y Leon,Centro
2994,Valladolid,2017-01-17 19:00:00,0.25,Castilla y Leon,Centro
2995,Valladolid,2017-01-17 20:00:00,-1.0,Castilla y Leon,Centro
2996,Valladolid,2017-01-17 21:00:00,-2.25,Castilla y Leon,Centro
2997,Valladolid,2017-01-17 22:00:00,-2.75,Castilla y Leon,Centro
2998,Valladolid,2017-01-17 23:00:00,-3.0,Castilla y Leon,Centro
2999,Valladolid,2017-01-18 00:00:00,-3.25,Castilla y Leon,Centro
3000,Valladolid,2017-01-18 01:00:00,-3.25,Castilla y Leon,Centro
3001,Valladolid,2017-01-18 02:00:00,-3.25,Castilla y Leon,Centro
3002,Valladolid,2017-01-18 03:00:00,-3.0,Castilla y Leon,Centro
3003,Valladolid,2017-01-18 04:00:00,-3.75,Castilla y Leon,Centro
3004,Valladolid,2017-01-18 05:00:00,-4.5,Castilla y Leon,Centro
3005,Valladolid,2017-01-18 06:00:00,-5.0,Castilla y Leon,Centro
3006,Valladolid,2017-01-18 07:00:00,-5.25,Castilla y Leon,Centro
3007,Valladolid,2017-01-18 08:00:00,-5.75,Castilla y Leon,Centro
3008,Valladolid,2017-01-18 09:00:00,-5.25,Castilla y Leon,Centro
3009,Valladolid,2017-01-18 10:00:00,-3.25,Castilla y Leon,Centro
3010,Valladolid,2017-01-18 11:00:00,-1.25,Castilla y Leon,Centro
3011,Valladolid,2017-01-18 12:00:00,0.0,Castilla y Leon,Centro
3012,Valladolid,2017-01-18 13:00:00,1.75,Castilla y Leon,Centro
3013,Valladolid,2017-01-18 14:00:00,3.25,Castilla y Leon,Centro
3014,Valladolid,2017-01-18 15:00:00,2.25,Castilla y Leon,Centro
3015,Valladolid,2017-01-18 16:00:00,1.25,Castilla y Leon,Centro
3016,Valladolid,2017-01-18 17:00:00,0.5,Castilla y Leon,Centro
3017,Valladolid,2017-01-18 18:00:00,-0.5,Castilla y Leon,Centro
3018,Valladolid,2017-01-18 19:00:00,-0.25,Castilla y Leon,Centro
3019,Valladolid,2017-01-18 20:00:00,-1.25,Castilla y Leon,Centro
3020,Valladolid,2017-01-18 21:00:00,-1.75,Castilla y Leon,Centro
3021,Valladolid,2017-01-18 22:00:00,-2.25,Castilla y Leon,Centro
3022,Valladolid,2017-01-18 23:00:00,-3.0,Castilla y Leon,Centro
3023,Valladolid,2017-01-19 00:00:00,-3.25,Castilla y Leon,Centro
3024,Valladolid,2017-01-19 01:00:00,-4.0,Castilla y Leon,Centro
3025,Valladolid,2017-01-19 02:00:00,-4.25,Castilla y Leon,Centro
3026,Valladolid,2017-01-19 03:00:00,-4.5,Castilla y Leon,Centro
3027,Valladolid,2017-01-19 04:00:00,-5.25,Castilla y Leon,Centro
3028,Valladolid,2017-01-19 05:00:00,-5.75,Castilla y Leon,Centro
3029,Valladolid,2017-01-19 06:00:00,-6.0,Castilla y Leon,Centro
3030,Valladolid,2017-01-19 07:00:00,-6.0,Castilla y Leon,Centro
3031,Valladolid,2017-01-19 08:00:00,-5.25,Castilla y Leon,Centro
3032,Valladolid,2017-01-19 09:00:00,-4.5,Castilla y Leon,Centro
3033,Valladolid,2017-01-19 10:00:00,-2.0,Castilla y Leon,Centro
3034,Valladolid,2017-01-19 11:00:00,0.75,Castilla y Leon,Centro
3035,Valladolid,2017-01-19 12:00:00,3.25,Castilla y Leon,Centro
3036,Valladolid,2017-01-19 13:00:00,4.75,Castilla y Leon,Centro
3037,Valladolid,2017-01-19 14:00:00,5.75,Castilla y Leon,Centro
3038,Valladolid,2017-01-19 15:00:00,7.0,Castilla y Leon,Centro
3039,Valladolid,2017-01-19 16:00:00,5.25,Castilla y Leon,Centro
3040,Valladolid,2017-01-19 17:00:00,3.5,Castilla y Leon,Centro
3041,Valladolid,2017-01-19 18:00:00,1.75,Castilla y Leon,Centro
3042,Valladolid,2017-01-19 19:00:00,0.5,Castilla y Leon,Centro
3043,Valladolid,2017-01-19 20:00:00,-0.25,Castilla y Leon,Centro
3044,Valladolid,2017-01-19 21:00:00,-1.0,Castilla y Leon,Centro
3045,Valladolid,2017-01-19 22:00:00,-1.0,Castilla y Leon,Centro
3046,Valladolid,2017-01-19 23:00:00,-1.5,Castilla y Leon,Centro
3047,Valladolid,2017-01-20 00:00:00,-2.0,Castilla y Leon,Centro
3048,Valladolid,2017-01-20 01:00:00,-1.75,Castilla y Leon,Centro
3049,Valladolid,2017-01-20 02:00:00,-1.5,Castilla y Leon,Centro
3050,Valladolid,2017-01-20 03:00:00,-1.5,Castilla y Leon,Centro
3051,Valladolid,2017-01-20 04:00:00,-1.5,Castilla y Leon,Centro
3052,Valladolid,2017-01-20 05:00:00,-1.5,Castilla y Leon,Centro
3053,Valladolid,2017-01-20 06:00:00,-1.5,Castilla y Leon,Centro
3054,Valladolid,2017-01-20 07:00:00,-1.75,Castilla y Leon,Centro
3055,Valladolid,2017-01-20 08:00:00,-1.25,Castilla y Leon,Centro
3056,Valladolid,2017-01-20 09:00:00,-1.0,Castilla y Leon,Centro
3057,Valladolid,2017-01-20 10:00:00,1.75,Castilla y Leon,Centro
3058,Valladolid,2017-01-20 11:00:00,4.0,Castilla y Leon,Centro
3059,Valladolid,2017-01-20 12:00:00,6.75,Castilla y Leon,Centro
3060,Valladolid,2017-01-20 13:00:00,7.5,Castilla y Leon,Centro
3061,Valladolid,2017-01-20 14:00:00,8.75,Castilla y Leon,Centro
3062,Valladolid,2017-01-20 15:00:00,8.5,Castilla y Leon,Centro
3063,Valladolid,2017-01-20 16:00:00,7.25,Castilla y Leon,Centro
3064,Valladolid,2017-01-20 17:00:00,6.0,Castilla y Leon,Centro
3065,Valladolid,2017-01-20 18:00:00,4.5,Castilla y Leon,Centro
3066,Valladolid,2017-01-20 19:00:00,3.25,Castilla y Leon,Centro
3067,Valladolid,2017-01-20 20:00:00,2.75,Castilla y Leon,Centro
3068,Valladolid,2017-01-20 21:00:00,2.0,Castilla y Leon,Centro
3069,Valladolid,2017-01-20 22:00:00,1.5,Castilla y Leon,Centro
3070,Valladolid,2017-01-20 23:00:00,1.0,Castilla y Leon,Centro
3071,Valladolid,2017-01-21 00:00:00,0.5,Castilla y Leon,Centro
3072,Valladolid,2017-01-21 01:00:00,0.0,Castilla y Leon,Centro
3073,Valladolid,2017-01-21 02:00:00,0.0,Castilla y Leon,Centro
3074,Valladolid,2017-01-21 03:00:00,-0.25,Castilla y Leon,Centro
3075,Valladolid,2017-01-21 04:00:00,-0.25,Castilla y Leon,Centro
3076,Valladolid,2017-01-21 05:00:00,-0.25,Castilla y Leon,Centro
3077,Valladolid,2017-01-21 06:00:00,-0.25,Castilla y Leon,Centro
3078,Valladolid,2017-01-21 07:00:00,-0.25,Castilla y Leon,Centro
3079,Valladolid,2017-01-21 08:00:00,0.0,Castilla y Leon,Centro
3080,Valladolid,2017-01-21 09:00:00,0.25,Castilla y Leon,Centro
3081,Valladolid,2017-01-21 10:00:00,2.25,Castilla y Leon,Centro
3082,Valladolid,2017-01-21 11:00:00,4.0,Castilla y Leon,Centro
3083,Valladolid,2017-01-21 12:00:00,6.0,Castilla y Leon,Centro
3084,Valladolid,2017-01-21 13:00:00,7.0,Castilla y Leon,Centro
3085,Valladolid,2017-01-21 14:00:00,8.0,Castilla y Leon,Centro
3086,Valladolid,2017-01-21 15:00:00,9.0,Castilla y Leon,Centro
3087,Valladolid,2017-01-21 16:00:00,8.0,Castilla y Leon,Centro
3088,Valladolid,2017-01-21 17:00:00,6.75,Castilla y Leon,Centro
3089,Valladolid,2017-01-21 18:00:00,5.25,Castilla y Leon,Centro
3090,Valladolid,2017-01-21 19:00:00,4.0,Castilla y Leon,Centro
3091,Valladolid,2017-01-21 20:00:00,3.0,Castilla y Leon,Centro
3092,Valladolid,2017-01-21 21:00:00,2.0,Castilla y Leon,Centro
3093,Valladolid,2017-01-21 22:00:00,1.25,Castilla y Leon,Centro
3094,Valladolid,2017-01-21 23:00:00,0.5,Castilla y Leon,Centro
3095,Valladolid,2017-01-22 00:00:00,0.0,Castilla y Leon,Centro
3096,Valladolid,2017-01-22 01:00:00,-0.25,Castilla y Leon,Centro
3097,Valladolid,2017-01-22 02:00:00,-1.0,Castilla y Leon,Centro
3098,Valladolid,2017-01-22 03:00:00,-1.25,Castilla y Leon,Centro
3099,Valladolid,2017-01-22 04:00:00,-2.25,Castilla y Leon,Centro
3100,Valladolid,2017-01-22 05:00:00,-2.25,Castilla y Leon,Centro
3101,Valladolid,2017-01-22 06:00:00,-2.75,Castilla y Leon,Centro
3102,Valladolid,2017-01-22 07:00:00,-2.75,Castilla y Leon,Centro
3103,Valladolid,2017-01-22 08:00:00,-2.0,Castilla y Leon,Centro
3104,Valladolid,2017-01-22 09:00:00,-1.0,Castilla y Leon,Centro
3105,Valladolid,2017-01-22 10:00:00,1.25,Castilla y Leon,Centro
3106,Valladolid,2017-01-22 11:00:00,4.0,Castilla y Leon,Centro
3107,Valladolid,2017-01-22 12:00:00,6.0,Castilla y Leon,Centro
3108,Valladolid,2017-01-22 13:00:00,7.25,Castilla y Leon,Centro
3109,Valladolid,2017-01-22 14:00:00,8.5,Castilla y Leon,Centro
3110,Valladolid,2017-01-22 15:00:00,9.5,Castilla y Leon,Centro
3111,Valladolid,2017-01-22 16:00:00,8.25,Castilla y Leon,Centro
3112,Valladolid,2017-01-22 17:00:00,7.25,Castilla y Leon,Centro
3113,Valladolid,2017-01-22 18:00:00,5.5,Castilla y Leon,Centro
3114,Valladolid,2017-01-22 19:00:00,3.75,Castilla y Leon,Centro
3115,Valladolid,2017-01-22 20:00:00,2.25,Castilla y Leon,Centro
3116,Valladolid,2017-01-22 21:00:00,0.75,Castilla y Leon,Centro
3117,Valladolid,2017-01-22 22:00:00,0.75,Castilla y Leon,Centro
3118,Valladolid,2017-01-22 23:00:00,0.0,Castilla y Leon,Centro
3119,Valladolid,2017-01-23 00:00:00,-0.25,Castilla y Leon,Centro
3120,Valladolid,2017-01-23 01:00:00,-0.25,Castilla y Leon,Centro
3121,Valladolid,2017-01-23 02:00:00,-0.25,Castilla y Leon,Centro
3122,Valladolid,2017-01-23 03:00:00,-0.25,Castilla y Leon,Centro
3123,Valladolid,2017-01-23 04:00:00,-1.0,Castilla y Leon,Centro
3124,Valladolid,2017-01-23 05:00:00,-1.25,Castilla y Leon,Centro
3125,Valladolid,2017-01-23 06:00:00,-2.0,Castilla y Leon,Centro
3126,Valladolid,2017-01-23 07:00:00,-1.0,Castilla y Leon,Centro
3127,Valladolid,2017-01-23 08:00:00,-1.0,Castilla y Leon,Centro
3128,Valladolid,2017-01-23 09:00:00,0.0,Castilla y Leon,Centro
3129,Valladolid,2017-01-23 10:00:00,2.0,Castilla y Leon,Centro
3130,Valladolid,2017-01-23 11:00:00,4.0,Castilla y Leon,Centro
3131,Valladolid,2017-01-23 12:00:00,6.0,Castilla y Leon,Centro
3132,Valladolid,2017-01-23 13:00:00,7.0,Castilla y Leon,Centro
3133,Valladolid,2017-01-23 14:00:00,8.0,Castilla y Leon,Centro
3134,Valladolid,2017-01-23 15:00:00,9.5,Castilla y Leon,Centro
3135,Valladolid,2017-01-23 16:00:00,7.75,Castilla y Leon,Centro
3136,Valladolid,2017-01-23 17:00:00,6.0,Castilla y Leon,Centro
3137,Valladolid,2017-01-23 18:00:00,4.25,Castilla y Leon,Centro
3138,Valladolid,2017-01-23 19:00:00,4.0,Castilla y Leon,Centro
3139,Valladolid,2017-01-23 20:00:00,2.5,Castilla y Leon,Centro
3140,Valladolid,2017-01-23 21:00:00,1.0,Castilla y Leon,Centro
3141,Valladolid,2017-01-23 22:00:00,0.25,Castilla y Leon,Centro
3142,Valladolid,2017-01-23 23:00:00,-0.25,Castilla y Leon,Centro
3143,Valladolid,2017-01-24 00:00:00,-1.0,Castilla y Leon,Centro
3144,Valladolid,2017-01-24 01:00:00,-1.25,Castilla y Leon,Centro
3145,Valladolid,2017-01-24 02:00:00,-1.75,Castilla y Leon,Centro
3146,Valladolid,2017-01-24 03:00:00,-2.0,Castilla y Leon,Centro
3147,Valladolid,2017-01-24 04:00:00,-1.25,Castilla y Leon,Centro
3148,Valladolid,2017-01-24 05:00:00,-3.0,Castilla y Leon,Centro
3149,Valladolid,2017-01-24 06:00:00,-3.0,Castilla y Leon,Centro
3150,Valladolid,2017-01-24 07:00:00,-3.25,Castilla y Leon,Centro
3151,Valladolid,2017-01-24 08:00:00,-2.75,Castilla y Leon,Centro
3152,Valladolid,2017-01-24 09:00:00,-2.0,Castilla y Leon,Centro
3153,Valladolid,2017-01-24 10:00:00,0.25,Castilla y Leon,Centro
3154,Valladolid,2017-01-24 11:00:00,3.0,Castilla y Leon,Centro
3155,Valladolid,2017-01-24 12:00:00,5.5,Castilla y Leon,Centro
3156,Valladolid,2017-01-24 13:00:00,6.75,Castilla y Leon,Centro
3157,Valladolid,2017-01-24 14:00:00,8.0,Castilla y Leon,Centro
3158,Valladolid,2017-01-24 15:00:00,9.25,Castilla y Leon,Centro
3159,Valladolid,2017-01-24 16:00:00,7.0,Castilla y Leon,Centro
3160,Valladolid,2017-01-24 17:00:00,5.0,Castilla y Leon,Centro
3161,Valladolid,2017-01-24 18:00:00,3.0,Castilla y Leon,Centro
3162,Valladolid,2017-01-24 19:00:00,2.5,Castilla y Leon,Centro
3163,Valladolid,2017-01-24 20:00:00,1.25,Castilla y Leon,Centro
3164,Valladolid,2017-01-24 21:00:00,0.0,Castilla y Leon,Centro
3165,Valladolid,2017-01-24 22:00:00,0.5,Castilla y Leon,Centro
3166,Valladolid,2017-01-24 23:00:00,-0.25,Castilla y Leon,Centro
3167,Valladolid,2017-01-25 00:00:00,-2.0,Castilla y Leon,Centro
3168,Valladolid,2017-01-25 01:00:00,-2.0,Castilla y Leon,Centro
3169,Valladolid,2017-01-25 02:00:00,-1.25,Castilla y Leon,Centro
3170,Valladolid,2017-01-25 03:00:00,-1.25,Castilla y Leon,Centro
3171,Valladolid,2017-01-25 04:00:00,-2.5,Castilla y Leon,Centro
3172,Valladolid,2017-01-25 05:00:00,-4.0,Castilla y Leon,Centro
3173,Valladolid,2017-01-25 06:00:00,-3.25,Castilla y Leon,Centro
3174,Valladolid,2017-01-25 07:00:00,-4.25,Castilla y Leon,Centro
3175,Valladolid,2017-01-25 08:00:00,-3.75,Castilla y Leon,Centro
3176,Valladolid,2017-01-25 09:00:00,-3.0,Castilla y Leon,Centro
3177,Valladolid,2017-01-25 10:00:00,0.0,Castilla y Leon,Centro
3178,Valladolid,2017-01-25 11:00:00,3.0,Castilla y Leon,Centro
3179,Valladolid,2017-01-25 12:00:00,6.0,Castilla y Leon,Centro
3180,Valladolid,2017-01-25 13:00:00,7.0,Castilla y Leon,Centro
3181,Valladolid,2017-01-25 14:00:00,8.25,Castilla y Leon,Centro
3182,Valladolid,2017-01-25 15:00:00,9.5,Castilla y Leon,Centro
3183,Valladolid,2017-01-25 16:00:00,7.25,Castilla y Leon,Centro
3184,Valladolid,2017-01-25 17:00:00,5.25,Castilla y Leon,Centro
3185,Valladolid,2017-01-25 18:00:00,3.0,Castilla y Leon,Centro
3186,Valladolid,2017-01-25 19:00:00,1.25,Castilla y Leon,Centro
3187,Valladolid,2017-01-25 20:00:00,-1.25,Castilla y Leon,Centro
3188,Valladolid,2017-01-25 21:00:00,-0.5,Castilla y Leon,Centro
3189,Valladolid,2017-01-25 22:00:00,0.0,Castilla y Leon,Centro
3190,Valladolid,2017-01-25 23:00:00,-1.25,Castilla y Leon,Centro
3191,Valladolid,2017-01-26 00:00:00,-2.5,Castilla y Leon,Centro
3192,Valladolid,2017-01-26 01:00:00,-2.75,Castilla y Leon,Centro
3193,Valladolid,2017-01-26 02:00:00,-3.5,Castilla y Leon,Centro
3194,Valladolid,2017-01-26 03:00:00,-4.0,Castilla y Leon,Centro
3195,Valladolid,2017-01-26 04:00:00,-4.0,Castilla y Leon,Centro
3196,Valladolid,2017-01-26 05:00:00,-4.0,Castilla y Leon,Centro
3197,Valladolid,2017-01-26 06:00:00,-4.0,Castilla y Leon,Centro
3198,Valladolid,2017-01-26 07:00:00,-3.25,Castilla y Leon,Centro
3199,Valladolid,2017-01-26 08:00:00,-2.25,Castilla y Leon,Centro
3200,Valladolid,2017-01-26 09:00:00,-1.25,Castilla y Leon,Centro
3201,Valladolid,2017-01-26 10:00:00,1.0,Castilla y Leon,Centro
3202,Valladolid,2017-01-26 11:00:00,3.5,Castilla y Leon,Centro
3203,Valladolid,2017-01-26 12:00:00,6.0,Castilla y Leon,Centro
3204,Valladolid,2017-01-26 13:00:00,7.5,Castilla y Leon,Centro
3205,Valladolid,2017-01-26 14:00:00,9.0,Castilla y Leon,Centro
3206,Valladolid,2017-01-26 15:00:00,8.75,Castilla y Leon,Centro
3207,Valladolid,2017-01-26 16:00:00,7.75,Castilla y Leon,Centro
3208,Valladolid,2017-01-26 17:00:00,6.75,Castilla y Leon,Centro
3209,Valladolid,2017-01-26 18:00:00,6.0,Castilla y Leon,Centro
3210,Valladolid,2017-01-26 19:00:00,5.0,Castilla y Leon,Centro
3211,Valladolid,2017-01-26 20:00:00,4.0,Castilla y Leon,Centro
3212,Valladolid,2017-01-26 21:00:00,3.5,Castilla y Leon,Centro
3213,Valladolid,2017-01-26 22:00:00,3.0,Castilla y Leon,Centro
3214,Valladolid,2017-01-26 23:00:00,3.0,Castilla y Leon,Centro
3215,Valladolid,2017-01-27 00:00:00,3.0,Castilla y Leon,Centro
3216,Valladolid,2017-01-27 01:00:00,2.75,Castilla y Leon,Centro
3217,Valladolid,2017-01-27 02:00:00,2.0,Castilla y Leon,Centro
3218,Valladolid,2017-01-27 03:00:00,1.75,Castilla y Leon,Centro
3219,Valladolid,2017-01-27 04:00:00,1.25,Castilla y Leon,Centro
3220,Valladolid,2017-01-27 05:00:00,0.75,Castilla y Leon,Centro
3221,Valladolid,2017-01-27 06:00:00,0.25,Castilla y Leon,Centro
3222,Valladolid,2017-01-27 07:00:00,1.75,Castilla y Leon,Centro
3223,Valladolid,2017-01-27 08:00:00,1.25,Castilla y Leon,Centro
3224,Valladolid,2017-01-27 09:00:00,1.25,Castilla y Leon,Centro
3225,Valladolid,2017-01-27 10:00:00,1.0,Castilla y Leon,Centro
3226,Valladolid,2017-01-27 11:00:00,3.25,Castilla y Leon,Centro
3227,Valladolid,2017-01-27 12:00:00,3.0,Castilla y Leon,Centro
3228,Valladolid,2017-01-27 13:00:00,4.25,Castilla y Leon,Centro
3229,Valladolid,2017-01-27 14:00:00,6.25,Castilla y Leon,Centro
3230,Valladolid,2017-01-27 15:00:00,7.25,Castilla y Leon,Centro
3231,Valladolid,2017-01-27 16:00:00,8.0,Castilla y Leon,Centro
3232,Valladolid,2017-01-27 17:00:00,6.25,Castilla y Leon,Centro
3233,Valladolid,2017-01-27 18:00:00,4.25,Castilla y Leon,Centro
3234,Valladolid,2017-01-27 19:00:00,4.75,Castilla y Leon,Centro
3235,Valladolid,2017-01-27 20:00:00,3.75,Castilla y Leon,Centro
3236,Valladolid,2017-01-27 21:00:00,3.0,Castilla y Leon,Centro
3237,Valladolid,2017-01-27 22:00:00,2.0,Castilla y Leon,Centro
3238,Valladolid,2017-01-27 23:00:00,1.0,Castilla y Leon,Centro
3239,Valladolid,2017-01-28 00:00:00,0.25,Castilla y Leon,Centro
3240,Valladolid,2017-01-28 01:00:00,-0.25,Castilla y Leon,Centro
3241,Valladolid,2017-01-28 02:00:00,-0.75,Castilla y Leon,Centro
3242,Valladolid,2017-01-28 03:00:00,-0.25,Castilla y Leon,Centro
3243,Valladolid,2017-01-28 04:00:00,0.25,Castilla y Leon,Centro
3244,Valladolid,2017-01-28 05:00:00,0.75,Castilla y Leon,Centro
3245,Valladolid,2017-01-28 06:00:00,1.0,Castilla y Leon,Centro
3246,Valladolid,2017-01-28 07:00:00,1.0,Castilla y Leon,Centro
3247,Valladolid,2017-01-28 08:00:00,1.25,Castilla y Leon,Centro
3248,Valladolid,2017-01-28 09:00:00,1.25,Castilla y Leon,Centro
3249,Valladolid,2017-01-28 10:00:00,3.0,Castilla y Leon,Centro
3250,Valladolid,2017-01-28 11:00:00,4.25,Castilla y Leon,Centro
3251,Valladolid,2017-01-28 12:00:00,6.0,Castilla y Leon,Centro
3252,Valladolid,2017-01-28 13:00:00,7.0,Castilla y Leon,Centro
3253,Valladolid,2017-01-28 14:00:00,8.0,Castilla y Leon,Centro
3254,Valladolid,2017-01-28 15:00:00,9.0,Castilla y Leon,Centro
3255,Valladolid,2017-01-28 16:00:00,8.0,Castilla y Leon,Centro
3256,Valladolid,2017-01-28 17:00:00,6.75,Castilla y Leon,Centro
3257,Valladolid,2017-01-28 18:00:00,5.75,Castilla y Leon,Centro
3258,Valladolid,2017-01-28 19:00:00,6.75,Castilla y Leon,Centro
3259,Valladolid,2017-01-28 20:00:00,5.75,Castilla y Leon,Centro
3260,Valladolid,2017-01-28 21:00:00,5.0,Castilla y Leon,Centro
3261,Valladolid,2017-01-28 22:00:00,4.75,Castilla y Leon,Centro
3262,Valladolid,2017-01-28 23:00:00,3.75,Castilla y Leon,Centro
3263,Valladolid,2017-01-29 00:00:00,3.0,Castilla y Leon,Centro
3264,Valladolid,2017-01-29 01:00:00,2.75,Castilla y Leon,Centro
3265,Valladolid,2017-01-29 02:00:00,2.5,Castilla y Leon,Centro
3266,Valladolid,2017-01-29 03:00:00,2.0,Castilla y Leon,Centro
3267,Valladolid,2017-01-29 04:00:00,1.25,Castilla y Leon,Centro
3268,Valladolid,2017-01-29 05:00:00,2.0,Castilla y Leon,Centro
3269,Valladolid,2017-01-29 06:00:00,2.75,Castilla y Leon,Centro
3270,Valladolid,2017-01-29 07:00:00,4.25,Castilla y Leon,Centro
3271,Valladolid,2017-01-29 08:00:00,5.0,Castilla y Leon,Centro
3272,Valladolid,2017-01-29 09:00:00,5.0,Castilla y Leon,Centro
3273,Valladolid,2017-01-29 10:00:00,6.0,Castilla y Leon,Centro
3274,Valladolid,2017-01-29 11:00:00,6.75,Castilla y Leon,Centro
3275,Valladolid,2017-01-29 12:00:00,7.5,Castilla y Leon,Centro
3276,Valladolid,2017-01-29 13:00:00,8.25,Castilla y Leon,Centro
3277,Valladolid,2017-01-29 14:00:00,9.0,Castilla y Leon,Centro
3278,Valladolid,2017-01-29 15:00:00,9.75,Castilla y Leon,Centro
3279,Valladolid,2017-01-29 16:00:00,9.75,Castilla y Leon,Centro
3280,Valladolid,2017-01-29 17:00:00,9.75,Castilla y Leon,Centro
3281,Valladolid,2017-01-29 18:00:00,9.5,Castilla y Leon,Centro
3282,Valladolid,2017-01-29 19:00:00,10.25,Castilla y Leon,Centro
3283,Valladolid,2017-01-29 20:00:00,9.75,Castilla y Leon,Centro
3284,Valladolid,2017-01-29 21:00:00,9.25,Castilla y Leon,Centro
3285,Valladolid,2017-01-29 22:00:00,9.25,Castilla y Leon,Centro
3286,Valladolid,2017-01-29 23:00:00,9.0,Castilla y Leon,Centro
3287,Valladolid,2017-01-30 00:00:00,9.0,Castilla y Leon,Centro
3288,Valladolid,2017-01-30 01:00:00,9.0,Castilla y Leon,Centro
3289,Valladolid,2017-01-30 02:00:00,9.0,Castilla y Leon,Centro
3290,Valladolid,2017-01-30 03:00:00,8.75,Castilla y Leon,Centro
3291,Valladolid,2017-01-30 04:00:00,9.0,Castilla y Leon,Centro
3292,Valladolid,2017-01-30 05:00:00,9.0,Castilla y Leon,Centro
3293,Valladolid,2017-01-30 06:00:00,9.0,Castilla y Leon,Centro
3294,Valladolid,2017-01-30 07:00:00,8.5,Castilla y Leon,Centro
3295,Valladolid,2017-01-30 08:00:00,8.5,Castilla y Leon,Centro
3296,Valladolid,2017-01-30 09:00:00,8.25,Castilla y Leon,Centro
3297,Valladolid,2017-01-30 10:00:00,9.0,Castilla y Leon,Centro
3298,Valladolid,2017-01-30 11:00:00,10.0,Castilla y Leon,Centro
3299,Valladolid,2017-01-30 12:00:00,11.0,Castilla y Leon,Centro
3300,Valladolid,2017-01-30 13:00:00,11.75,Castilla y Leon,Centro
3301,Valladolid,2017-01-30 14:00:00,12.25,Castilla y Leon,Centro
3302,Valladolid,2017-01-30 15:00:00,13.25,Castilla y Leon,Centro
3303,Valladolid,2017-01-30 16:00:00,13.5,Castilla y Leon,Centro
3304,Valladolid,2017-01-30 17:00:00,12.0,Castilla y Leon,Centro
3305,Valladolid,2017-01-30 18:00:00,10.75,Castilla y Leon,Centro
3306,Valladolid,2017-01-30 19:00:00,9.0,Castilla y Leon,Centro
3307,Valladolid,2017-01-30 20:00:00,8.75,Castilla y Leon,Centro
3308,Valladolid,2017-01-30 21:00:00,7.75,Castilla y Leon,Centro
3309,Valladolid,2017-01-30 22:00:00,6.75,Castilla y Leon,Centro
3310,Valladolid,2017-01-30 23:00:00,6.25,Castilla y Leon,Centro
3311,Zaragoza,2017-01-11 07:00:00,8.0,Aragón,Norte
3312,Zaragoza,2017-01-11 08:00:00,8.0,Aragón,Norte
3313,Zaragoza,2017-01-11 09:00:00,9.0,Aragón,Norte
3314,Zaragoza,2017-01-11 10:00:00,10.0,Aragón,Norte
3315,Zaragoza,2017-01-11 11:00:00,12.0,Aragón,Norte
3316,Zaragoza,2017-01-11 12:00:00,13.0,Aragón,Norte
3317,Zaragoza,2017-01-11 13:00:00,14.0,Aragón,Norte
3318,Zaragoza,2017-01-11 14:00:00,15.0,Aragón,Norte
3319,Zaragoza,2017-01-11 15:00:00,15.0,Aragón,Norte
3320,Zaragoza,2017-01-11 16:00:00,14.0,Aragón,Norte
3321,Zaragoza,2017-01-11 17:00:00,14.0,Aragón,Norte
3322,Zaragoza,2017-01-11 18:00:00,13.0,Aragón,Norte
3323,Zaragoza,2017-01-11 19:00:00,12.0,Aragón,Norte
3324,Zaragoza,2017-01-11 20:00:00,11.0,Aragón,Norte
3325,Zaragoza,2017-01-11 21:00:00,11.0,Aragón,Norte
3326,Zaragoza,2017-01-11 22:00:00,10.0,Aragón,Norte
3327,Zaragoza,2017-01-11 23:00:00,11.0,Aragón,Norte
3328,Zaragoza,2017-01-12 00:00:00,11.0,Aragón,Norte
3329,Zaragoza,2017-01-12 01:00:00,11.0,Aragón,Norte
3330,Zaragoza,2017-01-12 02:00:00,11.0,Aragón,Norte
3331,Zaragoza,2017-01-12 03:00:00,11.0,Aragón,Norte
3332,Zaragoza,2017-01-12 04:00:00,10.0,Aragón,Norte
3333,Zaragoza,2017-01-12 05:00:00,10.0,Aragón,Norte
3334,Zaragoza,2017-01-12 06:00:00,9.0,Aragón,Norte
3335,Zaragoza,2017-01-12 07:00:00,8.0,Aragón,Norte
3336,Zaragoza,2017-01-12 08:00:00,8.0,Aragón,Norte
3337,Zaragoza,2017-01-12 09:00:00,9.0,Aragón,Norte
3338,Zaragoza,2017-01-12 10:00:00,11.0,Aragón,Norte
3339,Zaragoza,2017-01-12 11:00:00,13.0,Aragón,Norte
3340,Zaragoza,2017-01-12 12:00:00,15.0,Aragón,Norte
3341,Zaragoza,2017-01-12 13:00:00,16.0,Aragón,Norte
3342,Zaragoza,2017-01-12 14:00:00,16.0,Aragón,Norte
3343,Zaragoza,2017-01-12 15:00:00,17.0,Aragón,Norte
3344,Zaragoza,2017-01-12 16:00:00,16.0,Aragón,Norte
3345,Zaragoza,2017-01-12 17:00:00,14.0,Aragón,Norte
3346,Zaragoza,2017-01-12 18:00:00,12.0,Aragón,Norte
3347,Zaragoza,2017-01-12 19:00:00,12.0,Aragón,Norte
3348,Zaragoza,2017-01-12 20:00:00,12.0,Aragón,Norte
3349,Zaragoza,2017-01-12 21:00:00,12.0,Aragón,Norte
3350,Zaragoza,2017-01-12 22:00:00,11.0,Aragón,Norte
